long_name,short_name,geolocation,is_goverment,rating,logo,website,phone_admission,phone_general,email_general,email_admission,comment,vuz,obsh,info,rating
Ухтинский государственный технический университет,УГТУ,Республика Коми,1,3,https://tabiturient.ru/logovuz/ugtu.png,https://www.ugtu.net,[],['8 (800) 550-19-35'],"['webmaster@ugtu.net', 'ayurkina@ugtu.net']",[],,УГТУ,True,"
Вероятно, общежитие в этом вузе дают всем желающим
Информация выявлена путем опроса студентов",
Ульяновский институт гражданской авиации имени Главного маршала авиации Б.П. Бугаева,УИ ГА,Ульяновская область,1,7,https://tabiturient.ru/logovuz/uvauga.png,http://www.uvauga.ru/,[],"['8 (8422) 39-81-23', '+7(8422)21-40-88']",[],[],,УИ ГА,True,,
Университет прокуратуры Российской Федерации,УП РФ,Москва и Московская область,1,7,https://tabiturient.ru/logovuz/agprf.png,http://www.agprf.org/,[],[],[],[],,УП РФ,True,,
Уфимский университет науки и технологий,УУНиТ,Республика Башкортостан,1,7,https://tabiturient.ru/logovuz/bashgu.png,https://uust.ru,[],[],['rector@uust.ru'],['rector@uust.ru'],,УУНиТ,True,"
Вероятно, общежитие в этом вузе дают не всем
Информация выявлена путем опроса студентов",
Уральский филиал  Российского Государственного Университета Правосудия (г. Челябинск),УФ ФГБОУВО «РГУП»,Челябинская область,1,-1,https://tabiturient.ru/logovuz/raj.png,https://ub.rgup.ru/,['+7 (351) 225-27-36'],[],[],['+79220845024pkf_uraj@mail.ru'],,УФ ФГБОУВО «РГУП»,True,,
Удмуртский государственный аграрный университет,УдГАУ,Удмуртская Республика,1,3,https://tabiturient.ru/logovuz/izhgsha.png,https://udsau.ru/,['+7 (3412) 59-24-95'],['8(800) 301-44-55'],[],[],,УдГАУ,True,,
Удмуртский государственный университет,УдГУ,Удмуртская Республика,1,5,https://tabiturient.ru/logovuz/udsu.png,https://udsu.ru/,[],['+7 3412 43-24-24'],['rustestudgu@udsu.ru'],[],,УдГУ,True,"
Вероятно, общежитие в этом вузе дают всем желающим
Информация выявлена путем опроса студентов",
Ульяновский государственный педагогический университет имени И. Н. Ульянова,УлГПУ им. И.Н. Ульянова,Ульяновская область,1,5,https://tabiturient.ru/logovuz/ulspu.png,http://www.ulspu.ru/,['8422)  44-30-66'],[],[],[],,УлГПУ им. И.Н. Ульянова,True,"
Вероятно, общежитие в этом вузе дают всем желающим
Информация выявлена путем опроса студентов",
Ульяновский государственный технический университет,УлГТУ,Ульяновская область,1,5,https://tabiturient.ru/logovuz/ulstu.png,https://www.ulstu.ru/,"['+7 (8422) 43-05-05', '+7 (8422) 43-06-43']",['+7 (8422) 43-06-43'],['rector@ulstu.ru'],"['pk@ulstu.ru', 'rector@ulstu.ru']",,УлГТУ,True,,
Ульяновский государственный университет,УлГУ,Ульяновская область,1,5,https://tabiturient.ru/logovuz/ulsu.png,https://www.ulsu.ru/ru/,"['8 (8422) 41-20-90', '8 (8422) 41-20-88']",['8 (8422) 41-20-88'],['contact@ulsu.ru'],['contact@ulsu.ru'],,УлГУ,True,"
Вероятно, общежитие в этом вузе дают всем желающим
Информация выявлена путем опроса студентов",
Ульяновский государственный аграрный университет имени П.А. Столыпина,Ульяновский ГАУ им. П.А. Столыпина,Ульяновская область,1,3,https://tabiturient.ru/logovuz/ulsau.png,https://www.ulsau.ru/,[],[],[],[],,Ульяновский ГАУ им. П.А. Столыпина,True,,
